,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
1603,35,63000,RENT,3.0,VENTURE,B,4000,11.14,0.06,N,8,0
1604,21,11389,OTHER,5.0,EDUCATION,C,4000,12.84,0.35,Y,2,1
1605,27,64000,MORTGAGE,12.0,EDUCATION,B,6000,,0.09,N,6,1
1606,26,60000,MORTGAGE,2.0,MEDICAL,B,5000,,0.08,N,4,0
1607,22,125555,MORTGAGE,2.0,MEDICAL,B,9000,10.99,0.07,N,4,0
1608,27,24000,OWN,1.0,PERSONAL,A,6000,8.9,0.25,N,10,0
1609,26,15436,RENT,,DEBTCONSOLIDATION,A,5500,7.88,0.36,N,3,1
1610,34,165000,MORTGAGE,18.0,VENTURE,A,12000,6.62,0.07,N,7,0
1611,37,66000,MORTGAGE,,EDUCATION,B,25000,11.86,0.38,N,13,1
1612,41,46152,RENT,10.0,PERSONAL,B,14525,11.11,0.31,N,16,1
1613,23,118000,MORTGAGE,4.0,VENTURE,C,12000,13.11,0.1,N,2,0
1614,36,26000,RENT,1.0,PERSONAL,D,10000,15.31,0.38,N,14,1
1615,22,46000,RENT,1.0,MEDICAL,C,12000,12.84,0.26,N,3,0
1616,23,42000,RENT,5.0,VENTURE,B,6000,9.99,0.14,N,4,0
1617,21,26400,RENT,5.0,PERSONAL,C,4750,12.23,0.18,N,3,0
1618,34,76000,MORTGAGE,13.0,DEBTCONSOLIDATION,E,20000,17.74,0.26,N,5,1
1619,22,47840,RENT,0.0,EDUCATION,C,9000,12.53,0.19,N,4,0
1620,22,28800,RENT,6.0,EDUCATION,A,5000,6.91,0.17,N,2,0
1621,34,48000,RENT,4.0,VENTURE,B,3000,11.83,0.06,N,10,0
1622,25,75000,MORTGAGE,4.0,VENTURE,C,12000,13.49,0.16,N,2,0
1623,25,105000,MORTGAGE,9.0,HOMEIMPROVEMENT,C,4800,15.23,0.05,Y,2,0
1624,35,26000,OWN,1.0,PERSONAL,A,6000,9.63,0.23,N,6,0
1625,52,85000,RENT,1.0,DEBTCONSOLIDATION,B,11000,12.42,0.13,N,25,0
1626,28,44104,RENT,4.0,VENTURE,B,15000,,0.34,N,10,1
1627,21,30000,RENT,2.0,MEDICAL,D,5000,14.96,0.17,Y,4,1
1628,40,95000,RENT,0.0,PERSONAL,B,17000,10.0,0.18,N,15,0
1629,38,66000,RENT,1.0,PERSONAL,D,10000,15.99,0.15,Y,12,1
1630,27,60000,MORTGAGE,3.0,PERSONAL,B,6000,11.48,0.1,N,8,0
1631,25,120000,RENT,9.0,PERSONAL,C,4800,14.22,0.04,N,3,0
1632,24,60000,RENT,2.0,DEBTCONSOLIDATION,E,25000,,0.42,Y,2,1
1633,31,30892,RENT,3.0,MEDICAL,B,3100,10.59,0.1,N,9,1
1634,37,75996,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4400,,0.06,N,17,0
1635,26,81380,RENT,9.0,MEDICAL,B,14400,10.37,0.18,N,4,0
1636,38,67000,RENT,6.0,HOMEIMPROVEMENT,D,13000,,0.19,N,17,0
1637,24,135000,RENT,3.0,EDUCATION,E,16000,16.69,0.12,N,2,0
1638,22,50000,OWN,2.0,EDUCATION,B,5600,11.86,0.11,N,2,0
1639,28,130000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,12000,13.55,0.09,Y,8,0
1640,28,125000,MORTGAGE,12.0,PERSONAL,A,30000,7.51,0.24,N,5,0
1641,28,59004,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8000,7.37,0.14,N,10,1
1642,23,113000,MORTGAGE,7.0,EDUCATION,A,8000,5.79,0.07,N,2,0
1643,24,135000,MORTGAGE,4.0,MEDICAL,A,25000,7.49,0.19,N,2,0
1644,22,42500,RENT,0.0,DEBTCONSOLIDATION,C,5000,12.98,0.12,Y,4,0
1645,23,35004,RENT,4.0,MEDICAL,C,5000,14.72,0.14,Y,3,0
1646,28,70000,MORTGAGE,12.0,PERSONAL,A,3000,6.39,0.04,N,8,0
1647,24,74700,MORTGAGE,7.0,EDUCATION,A,12000,5.42,0.16,N,4,0
1648,34,53549,MORTGAGE,17.0,DEBTCONSOLIDATION,A,14200,6.99,0.27,N,6,0
1649,22,35004,MORTGAGE,0.0,VENTURE,B,8400,10.39,0.24,N,2,0
1650,21,30000,RENT,1.0,VENTURE,C,6000,13.16,0.2,N,4,1
1651,23,50000,MORTGAGE,5.0,VENTURE,A,3600,5.99,0.07,N,2,0
1652,29,51500,RENT,2.0,EDUCATION,D,3200,14.96,0.06,Y,7,1
1653,28,38004,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.61,0.26,N,7,0
1654,22,54400,RENT,2.0,MEDICAL,E,7000,,0.11,Y,2,1
1655,23,83954,RENT,7.0,EDUCATION,A,6000,,0.07,N,2,0
1656,26,85000,MORTGAGE,1.0,PERSONAL,A,7200,8.9,0.08,N,4,0
1657,30,40000,RENT,2.0,MEDICAL,C,8500,12.53,0.21,N,8,0
1658,22,40000,MORTGAGE,6.0,MEDICAL,A,7500,7.51,0.19,N,3,0
1659,32,96000,RENT,1.0,PERSONAL,B,5000,11.99,0.05,N,9,0
1660,23,75000,MORTGAGE,7.0,VENTURE,B,15000,10.38,0.2,N,3,0
1661,41,30000,RENT,3.0,PERSONAL,A,8875,5.42,0.3,N,16,0
1662,37,65000,RENT,7.0,DEBTCONSOLIDATION,A,9000,6.91,0.14,N,15,0
1663,22,56000,MORTGAGE,5.0,MEDICAL,E,15000,16.0,0.27,Y,4,1
1664,22,85000,MORTGAGE,6.0,VENTURE,C,10000,13.99,0.12,Y,4,0
1665,31,20928,RENT,0.0,DEBTCONSOLIDATION,C,2000,13.48,0.1,Y,6,0
1666,26,69000,RENT,6.0,EDUCATION,E,6400,16.4,0.09,Y,4,1
1667,22,49000,MORTGAGE,,PERSONAL,A,16750,6.91,0.34,N,4,0
1668,32,45996,RENT,2.0,EDUCATION,B,1800,11.58,0.04,N,8,0
1669,25,77000,MORTGAGE,6.0,EDUCATION,D,8000,15.33,0.1,N,2,0
1670,22,45000,RENT,0.0,EDUCATION,C,4000,,0.09,Y,3,0
1671,28,51043,MORTGAGE,12.0,VENTURE,C,2100,12.29,0.04,N,5,1
1672,28,50000,RENT,5.0,PERSONAL,A,10000,7.88,0.2,N,7,0
1673,25,119000,RENT,4.0,EDUCATION,A,16000,,0.13,N,2,0
1674,24,117000,MORTGAGE,8.0,MEDICAL,A,10800,,0.09,N,3,0
1675,22,15996,RENT,3.0,EDUCATION,C,4000,13.35,0.25,Y,2,1
1676,41,102300,MORTGAGE,9.0,MEDICAL,B,8800,11.58,0.09,N,11,0
1677,29,32000,RENT,1.0,PERSONAL,D,5000,14.84,0.16,N,8,1
1678,23,61360,OWN,3.0,MEDICAL,A,6125,8.59,0.1,N,4,0
1679,30,131004,MORTGAGE,14.0,VENTURE,A,5000,8.49,0.04,N,8,0
1680,28,105000,RENT,0.0,VENTURE,E,20000,,0.19,N,7,1
1681,22,79000,MORTGAGE,6.0,VENTURE,C,11000,13.11,0.14,Y,4,0
1682,21,30000,RENT,2.0,EDUCATION,B,3000,11.89,0.1,N,4,0
1683,25,55000,RENT,7.0,MEDICAL,C,8500,14.22,0.15,N,2,0
1684,22,50361,RENT,6.0,EDUCATION,C,12000,12.73,0.24,N,4,0
1685,23,39000,RENT,3.0,HOMEIMPROVEMENT,B,8000,11.36,0.21,N,3,1
1686,28,105000,MORTGAGE,1.0,MEDICAL,B,25000,11.12,0.24,N,9,0
1687,21,24000,RENT,6.0,VENTURE,D,2400,16.29,0.1,N,3,0
1688,38,34000,RENT,4.0,MEDICAL,B,5750,,0.17,N,16,0
1689,23,65400,RENT,1.0,DEBTCONSOLIDATION,C,10075,13.98,0.15,Y,2,0
1690,32,150000,RENT,7.0,DEBTCONSOLIDATION,A,25000,8.49,0.17,N,7,0
1691,23,55000,RENT,4.0,EDUCATION,D,25000,15.65,0.45,Y,3,1
1692,34,60100,MORTGAGE,6.0,EDUCATION,A,1500,6.03,0.02,N,6,0
1693,28,80500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,7.74,0.07,N,5,0
1694,22,35000,RENT,4.0,EDUCATION,C,5000,15.96,0.14,N,4,1
1695,24,44000,RENT,1.0,VENTURE,D,10000,,0.23,Y,3,1
1696,23,58000,RENT,1.0,MEDICAL,B,12800,12.42,0.22,N,2,0
1697,32,77500,MORTGAGE,3.0,PERSONAL,B,13000,,0.17,N,10,0
1698,30,125000,RENT,2.0,EDUCATION,C,3000,14.65,0.02,Y,10,0
1699,23,24000,RENT,0.0,VENTURE,A,9250,6.54,0.39,N,3,1
1700,33,86000,MORTGAGE,5.0,VENTURE,D,15000,16.49,0.17,Y,9,0
1701,36,75000,MORTGAGE,6.0,MEDICAL,A,10000,6.99,0.13,N,13,0
1702,26,14000,RENT,2.0,VENTURE,B,4000,,0.29,N,3,1
1703,27,72000,MORTGAGE,11.0,PERSONAL,B,5000,11.86,0.07,N,10,1
1704,37,146000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,10000,13.99,0.07,Y,16,0
1705,28,160000,RENT,7.0,PERSONAL,B,8000,12.69,0.05,N,7,0
1706,26,62400,RENT,3.0,PERSONAL,B,2000,12.53,0.03,N,2,0
1707,29,65004,MORTGAGE,7.0,EDUCATION,A,5000,6.17,0.08,N,7,0
1708,30,65000,RENT,3.0,EDUCATION,C,10000,14.27,0.15,Y,7,0
1709,22,43000,RENT,4.0,EDUCATION,A,3800,6.99,0.09,N,4,0
1710,24,59393,MORTGAGE,4.0,DEBTCONSOLIDATION,B,2400,12.69,0.04,N,4,0
1711,20,188004,MORTGAGE,4.0,EDUCATION,A,2000,8.59,0.01,N,4,0
1712,42,72000,MORTGAGE,20.0,HOMEIMPROVEMENT,A,8400,6.62,0.12,N,11,0
1713,21,22000,OWN,2.0,DEBTCONSOLIDATION,D,4000,15.05,0.18,N,4,0
1714,26,60000,MORTGAGE,5.0,EDUCATION,B,6000,11.83,0.1,N,2,0
1715,25,150000,MORTGAGE,9.0,MEDICAL,B,12125,8.7,0.08,N,4,0
1716,23,65000,RENT,1.0,PERSONAL,A,4000,7.49,0.06,N,4,0
1717,26,70000,MORTGAGE,3.0,MEDICAL,B,3200,9.25,0.05,N,4,0
1718,33,130000,MORTGAGE,9.0,PERSONAL,D,25000,15.33,0.19,Y,10,0
1719,46,60000,RENT,9.0,VENTURE,D,15000,16.32,0.25,N,13,0
1720,24,12000,RENT,0.0,PERSONAL,A,3200,5.99,0.27,N,3,1
1721,23,21600,RENT,5.0,PERSONAL,C,5000,13.06,0.23,Y,4,1
1722,27,77700,RENT,5.0,MEDICAL,C,2400,,0.03,Y,5,0
1723,28,92000,RENT,6.0,EDUCATION,B,22000,12.69,0.24,N,9,0
1724,33,49000,RENT,2.0,HOMEIMPROVEMENT,D,3000,16.49,0.06,N,7,1
1725,25,28800,MORTGAGE,9.0,HOMEIMPROVEMENT,B,6250,10.25,0.22,N,2,0
1726,30,62500,MORTGAGE,8.0,MEDICAL,A,15000,6.91,0.24,N,10,0
1727,29,35000,RENT,4.0,MEDICAL,A,11000,8.59,0.31,N,10,1
1728,28,12000,OWN,,EDUCATION,B,3000,9.62,0.25,N,5,1
1729,33,36000,RENT,5.0,PERSONAL,B,5600,11.99,0.16,N,7,1
1730,37,47004,RENT,5.0,EDUCATION,B,8000,,0.17,N,12,0
1731,22,22800,MORTGAGE,0.0,EDUCATION,A,3000,8.94,0.13,N,2,0
1732,22,39875,MORTGAGE,5.0,VENTURE,B,10000,,0.25,N,3,0
1733,23,126000,RENT,0.0,PERSONAL,C,8000,13.23,0.06,N,3,0
1734,22,28500,RENT,1.0,EDUCATION,B,1500,,0.05,N,4,0
1735,26,70800,MORTGAGE,6.0,EDUCATION,A,8500,6.54,0.12,N,3,0
1736,29,14400,RENT,2.0,PERSONAL,C,7000,12.84,0.49,N,5,1
1737,35,87000,RENT,6.0,VENTURE,B,15000,,0.17,N,7,0
1738,39,30000,MORTGAGE,,EDUCATION,A,10375,8.9,0.35,N,13,0
1739,28,604000,MORTGAGE,12.0,PERSONAL,B,25000,9.01,0.04,N,9,1
1740,22,31680,RENT,6.0,EDUCATION,B,6000,11.12,0.19,N,4,0
1741,24,80004,OWN,3.0,HOMEIMPROVEMENT,C,2425,15.27,0.03,Y,4,0
1742,30,48996,MORTGAGE,14.0,EDUCATION,C,1200,14.35,0.02,N,7,1
1743,23,42000,MORTGAGE,7.0,EDUCATION,B,8000,10.99,0.19,N,4,0
1744,21,51000,MORTGAGE,5.0,PERSONAL,A,6000,7.88,0.12,N,2,0
1745,33,37200,MORTGAGE,3.0,EDUCATION,A,3000,6.92,0.08,N,5,0
1746,24,100000,RENT,5.0,HOMEIMPROVEMENT,B,16000,11.12,0.16,N,3,0
1747,27,75000,RENT,1.0,EDUCATION,B,14400,11.36,0.19,N,7,0
1748,22,80000,MORTGAGE,0.0,EDUCATION,B,15000,11.48,0.19,N,3,0
1749,36,32000,RENT,2.0,MEDICAL,E,2400,18.79,0.07,N,14,1
1750,25,220000,MORTGAGE,5.0,VENTURE,B,25000,10.75,0.11,N,2,0
1751,26,48000,RENT,2.0,MEDICAL,B,10000,12.21,0.21,N,3,0
1752,28,79536,MORTGAGE,12.0,PERSONAL,A,16425,7.9,0.21,N,8,0
1753,24,75000,MORTGAGE,3.0,VENTURE,C,15600,,0.21,N,4,0
1754,25,33772,RENT,3.0,VENTURE,D,3600,16.02,0.11,Y,3,1
1755,24,60000,RENT,0.0,VENTURE,A,7000,7.88,0.12,N,3,0
1756,40,10200,RENT,,HOMEIMPROVEMENT,B,3550,11.49,0.35,N,15,1
1757,25,19200,RENT,0.0,PERSONAL,C,1825,12.68,0.1,Y,2,0
1758,21,40800,RENT,3.0,MEDICAL,C,13000,13.57,0.32,Y,2,1
1759,26,51600,OWN,10.0,HOMEIMPROVEMENT,B,15000,9.88,0.29,N,3,0
1760,27,35000,RENT,5.0,VENTURE,C,10000,13.48,0.29,Y,8,0
1761,29,33000,RENT,2.0,EDUCATION,B,7200,11.71,0.22,N,10,1
1762,25,95000,RENT,4.0,EDUCATION,A,24000,8.9,0.25,N,2,0
1763,22,53774,MORTGAGE,6.0,DEBTCONSOLIDATION,E,8600,19.42,0.16,N,2,1
1764,38,90000,MORTGAGE,9.0,EDUCATION,B,9300,11.83,0.1,N,17,0
1765,32,84000,MORTGAGE,15.0,MEDICAL,A,15000,6.91,0.18,N,7,0
1766,25,59000,OWN,6.0,MEDICAL,A,5000,6.17,0.08,N,2,0
1767,42,36000,RENT,7.0,MEDICAL,D,8400,16.32,0.23,Y,15,1
1768,36,62000,MORTGAGE,0.0,VENTURE,C,6000,12.99,0.1,N,13,0
1769,32,39314,RENT,16.0,DEBTCONSOLIDATION,C,3000,15.23,0.08,N,7,1
1770,29,44000,RENT,8.0,VENTURE,A,11000,7.29,0.25,N,6,0
1771,25,60000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,5000,15.27,0.08,Y,2,0
1772,70,39996,RENT,,MEDICAL,C,3600,15.23,0.09,Y,19,0
1773,24,83004,MORTGAGE,6.0,DEBTCONSOLIDATION,B,25000,,0.3,N,2,0
1774,23,80000,MORTGAGE,7.0,EDUCATION,B,15000,12.42,0.19,N,2,0
1775,32,25000,RENT,4.0,MEDICAL,C,11700,12.68,0.47,Y,10,1
1776,22,40000,RENT,1.0,EDUCATION,B,16000,8.88,0.4,N,3,1
1777,23,69000,RENT,8.0,EDUCATION,B,9000,9.63,0.13,N,4,1
1778,27,63360,RENT,1.0,EDUCATION,B,6500,9.99,0.1,N,8,0
1779,23,45000,RENT,3.0,DEBTCONSOLIDATION,A,5000,9.32,0.11,N,4,0
1780,22,36000,RENT,0.0,PERSONAL,C,6500,,0.18,N,3,0
1781,38,20640,RENT,2.0,MEDICAL,C,3500,12.61,0.17,Y,16,0
1782,25,65000,RENT,0.0,PERSONAL,B,5200,9.99,0.08,N,3,0
1783,26,78000,RENT,6.0,VENTURE,D,7800,16.77,0.1,N,3,0
1784,28,58000,MORTGAGE,0.0,VENTURE,C,12500,13.43,0.22,N,8,0
1785,24,70000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,4800,11.36,0.07,N,2,0
1786,29,62500,MORTGAGE,13.0,DEBTCONSOLIDATION,B,5000,11.36,0.08,N,7,0
1787,22,53000,RENT,3.0,MEDICAL,B,10000,9.99,0.19,N,4,0
1788,28,66000,MORTGAGE,2.0,VENTURE,A,6500,5.79,0.1,N,9,0
1789,26,51000,RENT,10.0,PERSONAL,B,5000,12.42,0.1,N,2,1
1790,24,42000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,12000,6.99,0.29,N,3,0
1791,22,111460,RENT,3.0,DEBTCONSOLIDATION,B,5000,11.71,0.04,N,4,0
1792,22,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,7.29,0.2,N,3,0
1793,22,35000,MORTGAGE,,VENTURE,F,5000,21.36,0.14,Y,2,0
1794,34,79000,MORTGAGE,1.0,PERSONAL,A,4800,9.32,0.06,N,6,0
1795,31,50402,MORTGAGE,4.0,VENTURE,C,3000,13.22,0.06,Y,10,0
1796,29,45000,RENT,0.0,MEDICAL,B,8000,12.18,0.18,N,5,0
1797,27,72000,MORTGAGE,11.0,MEDICAL,B,6150,,0.09,N,5,0
1798,38,85000,MORTGAGE,5.0,VENTURE,A,10000,,0.12,N,12,0
1799,25,80000,MORTGAGE,4.0,MEDICAL,A,6000,7.74,0.07,N,4,0
1800,27,30000,RENT,8.0,DEBTCONSOLIDATION,B,11000,9.91,0.37,N,10,1
1801,22,25000,OWN,1.0,PERSONAL,A,11100,9.63,0.44,N,3,0
1802,28,108000,MORTGAGE,4.0,VENTURE,C,5000,12.87,0.05,N,8,0
1803,25,55000,RENT,0.0,EDUCATION,B,6400,10.71,0.12,N,3,0
1804,23,37000,RENT,7.0,EDUCATION,B,3000,10.75,0.08,N,4,1
1805,28,72000,MORTGAGE,1.0,EDUCATION,D,6000,15.37,0.08,Y,10,0
1806,23,60000,RENT,1.0,DEBTCONSOLIDATION,A,6000,,0.1,N,2,0
1807,25,174000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0.05,N,3,0
1808,24,57000,OWN,8.0,EDUCATION,A,9000,8.0,0.16,N,4,0
1809,25,75000,RENT,8.0,DEBTCONSOLIDATION,B,20000,,0.27,N,4,0
1810,21,26785,RENT,6.0,MEDICAL,A,9000,7.9,0.34,N,4,1
1811,25,80000,RENT,3.0,VENTURE,B,10000,11.12,0.13,N,3,0
1812,23,45504,RENT,2.0,PERSONAL,C,14500,,0.32,N,3,1
1813,27,48000,RENT,2.0,PERSONAL,C,25000,10.59,0.52,N,7,1
1814,24,65000,RENT,0.0,EDUCATION,B,3600,10.59,0.06,N,2,0
1815,22,16320,RENT,0.0,DEBTCONSOLIDATION,B,5000,12.53,0.31,N,2,1
1816,24,36000,RENT,2.0,DEBTCONSOLIDATION,D,5000,14.59,0.14,N,2,1
1817,21,18456,RENT,2.0,MEDICAL,C,3500,13.35,0.19,N,3,1
1818,23,20004,MORTGAGE,6.0,PERSONAL,A,7125,6.99,0.36,N,2,0
1819,23,48000,RENT,3.0,MEDICAL,A,4800,5.42,0.1,N,3,0
1820,27,90000,RENT,11.0,HOMEIMPROVEMENT,B,16000,8.88,0.18,N,9,0
1821,27,25000,RENT,0.0,PERSONAL,C,3600,13.16,0.14,Y,9,0
1822,27,54000,RENT,3.0,EDUCATION,B,4000,10.74,0.07,N,5,0
1823,23,75000,MORTGAGE,4.0,EDUCATION,A,8000,8.59,0.11,N,2,0
1824,28,131004,MORTGAGE,5.0,EDUCATION,A,25000,7.9,0.19,N,5,0
1825,23,80038,RENT,3.0,PERSONAL,B,10000,10.59,0.12,N,2,0
1826,27,52000,MORTGAGE,8.0,VENTURE,C,1800,12.98,0.03,N,8,0
1827,35,110000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,9000,11.71,0.08,N,9,0
1828,22,69000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,10000,15.62,0.14,Y,2,1
1829,21,110000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,6.54,0.09,N,2,0
1830,37,58000,RENT,9.0,VENTURE,B,18200,10.99,0.31,N,17,1
1831,33,41000,RENT,2.0,VENTURE,A,6500,7.51,0.16,N,7,0
1832,35,48000,RENT,3.0,MEDICAL,B,11500,11.11,0.24,N,9,0
1833,22,39000,MORTGAGE,,HOMEIMPROVEMENT,A,5500,5.99,0.14,N,4,1
1834,36,64000,RENT,0.0,EDUCATION,D,10000,15.28,0.16,Y,12,1
1835,29,47000,MORTGAGE,8.0,EDUCATION,B,8000,12.42,0.17,N,9,0
1836,25,22000,MORTGAGE,9.0,EDUCATION,A,5875,6.62,0.27,N,2,1
1837,33,86000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,3600,13.98,0.04,N,5,1
1838,23,44004,RENT,3.0,EDUCATION,D,2400,14.09,0.05,Y,4,0
1839,25,115000,MORTGAGE,4.0,MEDICAL,A,4000,7.88,0.03,N,4,0
1840,24,90000,MORTGAGE,1.0,PERSONAL,C,12000,,0.13,Y,4,0
1841,23,32004,OWN,0.0,EDUCATION,E,9250,17.19,0.29,N,4,0
1842,54,129000,MORTGAGE,6.0,EDUCATION,B,9000,11.49,0.07,N,18,1
1843,32,100000,RENT,2.0,PERSONAL,A,18000,,0.18,N,5,0
1844,22,68500,MORTGAGE,3.0,PERSONAL,B,12000,,0.18,N,4,0
1845,25,60000,RENT,0.0,MEDICAL,B,7000,9.25,0.12,N,2,0
1846,27,156000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,5000,6.54,0.03,N,5,0
1847,24,20400,MORTGAGE,5.0,DEBTCONSOLIDATION,B,5500,10.99,0.27,N,4,0
1848,27,78000,MORTGAGE,2.0,MEDICAL,B,7000,9.62,0.09,N,6,0
1849,24,55000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5500,8.59,0.1,N,4,0
1850,21,50031,MORTGAGE,5.0,PERSONAL,A,2000,5.99,0.04,N,2,0
1851,22,86400,MORTGAGE,6.0,PERSONAL,C,24000,13.85,0.28,N,2,0
1852,36,73000,RENT,3.0,PERSONAL,B,4000,11.12,0.05,N,16,0
1853,26,44000,RENT,0.0,HOMEIMPROVEMENT,A,3000,7.49,0.07,N,4,1
1854,41,38500,RENT,6.0,DEBTCONSOLIDATION,A,7500,8.49,0.19,N,12,0
1855,23,63000,RENT,0.0,DEBTCONSOLIDATION,A,5600,8.49,0.09,N,4,0
1856,30,160000,MORTGAGE,4.0,EDUCATION,C,7000,13.98,0.04,N,5,0
1857,23,72000,MORTGAGE,7.0,EDUCATION,B,11875,10.38,0.16,N,3,0
1858,26,54000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,6000,13.98,0.11,Y,3,1
1859,29,68000,MORTGAGE,14.0,EDUCATION,A,20000,8.9,0.29,N,5,0
1860,21,41200,OWN,3.0,PERSONAL,B,8000,11.48,0.19,N,3,0
1861,34,72000,RENT,7.0,EDUCATION,D,18000,15.95,0.25,Y,8,0
1862,28,103992,MORTGAGE,3.0,HOMEIMPROVEMENT,B,18000,10.99,0.17,N,10,0
1863,23,80000,RENT,5.0,VENTURE,A,18000,8.49,0.23,N,3,0
1864,25,34000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,5800,13.48,0.17,Y,3,1
1865,24,48000,RENT,8.0,MEDICAL,C,6000,12.22,0.13,Y,4,0
1866,24,45000,RENT,1.0,EDUCATION,A,8400,7.9,0.19,N,3,0
1867,24,67200,RENT,5.0,HOMEIMPROVEMENT,D,4000,,0.06,Y,2,0
1868,27,28500,MORTGAGE,3.0,VENTURE,C,1600,13.49,0.06,N,8,1
1869,37,60000,MORTGAGE,17.0,HOMEIMPROVEMENT,A,6000,9.32,0.1,N,16,0
1870,33,38196,RENT,1.0,MEDICAL,B,4000,10.0,0.1,N,5,0
1871,23,74400,MORTGAGE,0.0,PERSONAL,A,5000,,0.07,N,3,0
1872,24,65000,RENT,1.0,MEDICAL,A,4000,5.42,0.06,N,2,0
1873,37,21600,RENT,4.0,MEDICAL,D,3800,,0.18,N,11,1
1874,27,65000,RENT,0.0,MEDICAL,B,6000,11.14,0.09,N,9,0
1875,50,58800,MORTGAGE,12.0,MEDICAL,E,22000,17.74,0.37,Y,13,1
1876,24,75000,OWN,4.0,MEDICAL,A,9600,8.94,0.13,N,3,0
1877,28,44000,RENT,2.0,MEDICAL,C,10000,13.48,0.23,N,8,1
1878,48,49000,RENT,2.0,EDUCATION,D,6000,14.09,0.12,Y,11,1
1879,28,135000,RENT,5.0,VENTURE,B,4000,12.42,0.03,N,5,0
1880,23,145000,OWN,7.0,EDUCATION,B,20800,11.83,0.14,N,4,0
1881,25,83195,RENT,9.0,PERSONAL,B,13000,11.71,0.16,N,3,0
1882,22,19200,RENT,0.0,DEBTCONSOLIDATION,E,3000,,0.16,Y,2,1
1883,26,21600,RENT,0.0,DEBTCONSOLIDATION,B,5000,9.99,0.23,N,4,0
1884,40,90000,RENT,1.0,EDUCATION,B,2800,11.11,0.03,N,13,0
1885,24,54000,MORTGAGE,3.0,PERSONAL,B,8000,10.99,0.15,N,3,0
1886,33,74520,RENT,4.0,HOMEIMPROVEMENT,D,10000,16.89,0.13,N,10,0
1887,23,56700,MORTGAGE,7.0,EDUCATION,A,12000,5.42,0.21,N,2,0
1888,22,42500,RENT,2.0,DEBTCONSOLIDATION,B,5000,12.42,0.12,N,4,0
1889,27,78000,MORTGAGE,1.0,VENTURE,A,5125,8.59,0.07,N,8,0
1890,40,100010,MORTGAGE,11.0,PERSONAL,B,8000,9.99,0.08,N,17,0
1891,29,95000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,20000,6.54,0.21,N,9,0
1892,21,37947,RENT,5.0,PERSONAL,A,14000,7.9,0.37,N,2,1
1893,28,99996,MORTGAGE,6.0,VENTURE,A,10000,5.42,0.1,N,9,0
1894,23,34800,RENT,6.0,VENTURE,A,6600,7.49,0.19,N,2,0
1895,23,29000,RENT,5.0,EDUCATION,A,6000,7.88,0.21,N,3,1
1896,29,80400,MORTGAGE,13.0,VENTURE,A,8000,7.14,0.1,N,10,0
1897,24,40000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,3000,11.99,0.07,N,4,0
1898,26,70000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,8000,,0.11,N,2,0
1899,49,42000,MORTGAGE,12.0,MEDICAL,A,3000,8.9,0.07,N,15,0
1900,34,80600,MORTGAGE,2.0,EDUCATION,B,15000,12.21,0.19,N,6,0
1901,24,84996,RENT,3.0,HOMEIMPROVEMENT,D,10000,15.21,0.12,N,4,0
1902,22,38400,OWN,5.0,EDUCATION,C,10000,13.99,0.26,N,4,0
1903,24,7800,RENT,1.0,EDUCATION,B,1000,11.36,0.13,N,4,0
1904,25,44004,RENT,9.0,MEDICAL,E,12000,16.45,0.27,Y,4,0
1905,25,42000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,5.42,0.24,N,2,0
1906,23,24000,RENT,2.0,MEDICAL,B,2800,11.49,0.12,N,3,1
1907,25,86244,MORTGAGE,,EDUCATION,B,8000,11.71,0.09,N,4,0
1908,22,48000,MORTGAGE,2.0,MEDICAL,B,9600,11.86,0.2,N,2,0
1909,27,40000,OWN,11.0,PERSONAL,A,6400,9.32,0.16,N,9,0
1910,34,109800,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10000,10.99,0.09,N,8,0
1911,53,45000,RENT,0.0,DEBTCONSOLIDATION,C,5600,13.79,0.12,Y,22,0
